NmCanalAtendimento;IdUsuario;DtAcesso;IdAcesso;SkyWhatsApp
WHATSAPP;3DCF7276-F78D-4AA1-A1A9-056F81A563BF;2024-09-04;HSM_84D7A78D-AF15-4354-8491-AFA118DD235C;SKY_43
WHATSAPP;3DE48A54-48FF-49EE-8719-83C64EEA0C17;2024-09-04;HSM_6D5CD0B8-80B4-4F84-A206-CAC4D547248B;SKY_15
WHATSAPP;3DE48A54-48FF-49EE-8719-83C64EEA0C17;2024-09-24;HSM_EF8204CB-0F90-4241-B0D3-607476DE0515;SKY_15
WHATSAPP;3DE6B0A8-2C28-4B60-BCD3-1E3548587A42;2024-09-27;HSM_0F0A4F7E-E0BD-4B18-8865-72D62E4EC9A3;SKY_35
WHATSAPP;3DE75253-3D46-4454-8FDD-BDE82D0690EA;2024-09-04;HSM_94AA2931-BBD3-4997-B17A-CE34A85FB419;SKY_35
WHATSAPP;3DE75253-3D46-4454-8FDD-BDE82D0690EA;2024-09-04;HSM_C38A5AB0-6706-4B2E-B63E-B58DDEEEA5D1;SKY_05
WHATSAPP;3DE75253-3D46-4454-8FDD-BDE82D0690EA;2024-09-30;HSM_EE9C5FA4-C829-476D-BB7D-4BF81E286FC9;SKY_35
WHATSAPP;3DE93A7F-38A3-4B92-9CC4-2EF96BB009A6;2024-09-04;HSM_1A7F44C2-E614-4911-BBFF-0E1195390553;SKY_15
WHATSAPP;3DF0A48E-394B-43F5-A2B9-CF1BF8849B48;2024-09-27;HSM_06F4E376-925B-4461-B40B-6F7196F3EC4C;SKY_99
WHATSAPP;3DF53040-006A-4B1C-8F53-D809293D36CB;2024-09-16;HSM_AF259F3B-F9C3-4FCA-B123-AEEF7E5ECA1D;SKY_02
WHATSAPP;3DF53040-006A-4B1C-8F53-D809293D36CB;2024-10-01;HSM_FC4C8D77-0D24-401E-859D-B2F3DE8B3AFA;SKY_02
WHATSAPP;3DF748FD-CE58-475E-911E-A734C8604D91;2024-09-02;HSM_8541BC61-3F17-4A3A-A058-2D43A491413C;SKY_36
WHATSAPP;3E0522A7-A10E-4094-9190-3AB345913FAC;2024-09-02;HSM_4E341260-8023-4A87-A817-924BC108B5D9;SKY_02
WHATSAPP;3E0522A7-A10E-4094-9190-3AB345913FAC;2024-09-03;HSM_4B203E2F-C0EC-4BFF-BB0E-F22518C805AD;SKY_02
WHATSAPP;3E0C0517-930E-419C-881C-0FE489CC58C8;2024-09-30;HSM_1A1843C5-8835-4614-8B7B-DAB4D6A78237;SKY_20
WHATSAPP;3E1D01CA-D6A3-4689-8529-08EA6E40F0F2;2024-09-26;HSM_6B29616B-059E-4DFF-9F5A-9DF6C1D446EE;SKY_26
WHATSAPP;3E1FBE34-CE45-4D5E-B199-B79F7AA40F4D;2024-09-23;HSM_D416751F-C666-4277-A8A6-E5DDD707A04C;SKY_02
WHATSAPP;3E20CA4D-0EA0-4755-BFBC-6CB27F079F5E;2024-09-13;HSM_34692A10-E1D3-4279-AF40-706B6F74DF25;SKY_02
WHATSAPP;3E20CA4D-0EA0-4755-BFBC-6CB27F079F5E;2024-09-30;HSM_5CB6215C-0921-4B5C-B4E7-A1891B4AF808;SKY_02
WHATSAPP;3E20CA4D-0EA0-4755-BFBC-6CB27F079F5E;2024-10-01;HSM_3D0B50C0-104C-4469-BE62-BAF3323D3863;SKY_02
WHATSAPP;3E228029-AFAF-4CC0-8DA2-D07D776E2FDF;2024-09-17;HSM_438A1905-7B2A-4FBE-940D-AB61052CE94E;SKY_23
WHATSAPP;3E28C8C6-7863-43E1-B25B-B0DBBBCCCA1F;2024-10-01;HSM_BA4122C6-D1EA-4F8D-BE0A-5D93A2BDD4D7;SKY_35
WHATSAPP;3E2C76D6-CABE-4FD5-AC7B-483876A5AF73;2024-09-02;HSM_BECB498E-AE23-43CD-816E-84EC241CAC09;SKY_14
WHATSAPP;3E2C76D6-CABE-4FD5-AC7B-483876A5AF73;2024-09-10;HSM_76738B2C-3FA2-4A65-A0EB-7EFF5CF5FC8E;SKY_99
WHATSAPP;3E2C76D6-CABE-4FD5-AC7B-483876A5AF73;2024-09-11;HSM_DEFEBB86-5577-4DD8-ACB4-C723044F1643;SKY_99
WHATSAPP;3E2C76D6-CABE-4FD5-AC7B-483876A5AF73;2024-09-12;HSM_36C2E4EE-BB13-402F-B23D-189E673E4EE5;SKY_99
WHATSAPP;3E2C76D6-CABE-4FD5-AC7B-483876A5AF73;2024-09-13;HSM_9FE1DB71-0386-48AF-A07E-C10DAB9C9503;SKY_99
WHATSAPP;3E2C76D6-CABE-4FD5-AC7B-483876A5AF73;2024-09-16;HSM_282C5977-9358-424B-97A2-876A1B39C617;SKY_99
WHATSAPP;3E2CCFCA-C4B8-4004-8644-2F108BB292A4;2024-09-16;HSM_136FD12A-6EA6-4057-BD84-41A487F7F37D;SKY_15
WHATSAPP;3E2CCFCA-C4B8-4004-8644-2F108BB292A4;2024-09-23;HSM_EF3961EE-6D26-426A-8136-BE5B6694BD03;SKY_15
WHATSAPP;3E300784-765C-4411-9347-E07C67D931A8;2024-09-26;HSM_42B484BC-40A0-48A1-91ED-21D98C13FAFE;SKY_23
WHATSAPP;3E370A0D-1A2F-475E-A00B-9231B45FE248;2024-09-27;HSM_E6F5A52A-9825-4B41-964F-AA5A2C745ABD;SKY_07
WHATSAPP;3E3AFF11-D25F-4352-8DC2-AB5742B45664;2024-09-12;HSM_4204A90E-5B53-4169-8350-6AC3851C582B;SKY_19
WHATSAPP;3E4631AC-FDA4-462F-BBDC-CCB8807E55A5;2024-09-06;HSM_5AF7B8A5-B84E-49BC-95FF-2CDBCCF9B494;SKY_39
WHATSAPP;3E4631AC-FDA4-462F-BBDC-CCB8807E55A5;2024-09-16;HSM_BCE1E379-69C6-4544-9533-B69DFAFDEC47;SKY_26
WHATSAPP;3E467B64-3B02-4EB8-81FD-37EA7105F84F;2024-10-01;HSM_DFF3A541-E6D8-47FF-8CC1-1A9C49552423;SKY_20
WHATSAPP;3E4AB961-8C49-48D1-A425-E6BCAFF95F6E;2024-09-11;HSM_63EFFAF6-AB38-498A-9B7C-F8DD59480705;SKY_19
WHATSAPP;3E4E11E1-D7E8-42B7-86E6-76A673D1682C;2024-09-18;HSM_32FBFDAD-9922-47E9-9E77-A7044A01D670;SKY_15
WHATSAPP;3E4E11E1-D7E8-42B7-86E6-76A673D1682C;2024-09-27;HSM_954BBE0E-7659-4DCF-90C5-6CA752F94969;SKY_15
WHATSAPP;3E538E00-70A9-4B61-8C1B-1AF15AD103B5;2024-09-06;HSM_B380A341-DA87-4370-8548-546E73DF8446;SKY_02
WHATSAPP;3E538E00-70A9-4B61-8C1B-1AF15AD103B5;2024-09-09;HSM_EB5DBA2A-5EF6-4DE8-B029-73398EEAC445;SKY_02
WHATSAPP;3E538E00-70A9-4B61-8C1B-1AF15AD103B5;2024-09-10;HSM_F3A7793B-D91D-4FB0-B098-B890A80E1B4C;SKY_02
WHATSAPP;3E538E00-70A9-4B61-8C1B-1AF15AD103B5;2024-09-11;HSM_E9C87BA2-9211-487C-80A0-BE6C33EBC8A7;SKY_02
WHATSAPP;3E5578B5-6166-449A-8311-7FE472A45FC1;2024-09-10;HSM_509FF84A-FF6F-4D62-B471-17ED8745D111;SKY_26
WHATSAPP;3E5748AC-E696-4E62-AB1B-12CCE57ECBA8;2024-09-04;HSM_73B3E7DD-FFBA-4440-AA50-9B6523CEF0AA;SKY_15
WHATSAPP;3E5ED336-D319-4279-83A1-995EE3DE49F8;2024-09-17;HSM_310DDF0B-4094-4263-AAD2-650FB6EEBC69;SKY_32
WHATSAPP;3E5ED336-D319-4279-83A1-995EE3DE49F8;2024-09-23;HSM_2939F69C-65D4-4877-94A8-FD50FC670C2C;SKY_35
WHATSAPP;3E650A19-6269-42F9-B183-1257663DCB26;2024-09-12;HSM_AB8E6411-3D61-4954-BE1C-A6C8BA68ACC1;SKY_20
WHATSAPP;3E6B932E-1D06-48CA-9C09-87030657189D;2024-09-05;HSM_130E0876-BBAA-4C93-80BD-C55132E47A48;SKY_99
WHATSAPP;3E6DAD7C-A488-4C85-A2DD-4231C0C64722;2024-09-13;HSM_FD1EFA02-6EA7-4411-BE65-E510C55A89C5;SKY_20
WHATSAPP;3E751F37-8538-4772-94AE-7311E1B29288;2024-09-02;HSM_96D83EBD-AF3B-4B4D-8BCD-2CAF08D233DD;SKY_15
WHATSAPP;3E751F37-8538-4772-94AE-7311E1B29288;2024-09-20;HSM_FBA5C935-B4DC-4705-BE18-2314F22E6B48;SKY_15
WHATSAPP;3E762E8C-0CE4-4169-8AA7-9D32BA896895;2024-09-09;HSM_FFE3FD26-1536-45D3-BF7C-EB47BCDD58B7;SKY_15
WHATSAPP;3E762E8C-0CE4-4169-8AA7-9D32BA896895;2024-09-11;HSM_BBFDB06A-B90B-4296-ACDE-9CC63B7806EF;SKY_15
WHATSAPP;3E762E8C-0CE4-4169-8AA7-9D32BA896895;2024-09-17;HSM_A0313617-60C3-4A89-B3F7-960ED54E35E6;SKY_15
WHATSAPP;3E762E8C-0CE4-4169-8AA7-9D32BA896895;2024-09-23;HSM_7E5568CE-4C1B-4E50-A3D5-415B8841F605;SKY_15
WHATSAPP;3E762E8C-0CE4-4169-8AA7-9D32BA896895;2024-09-26;HSM_355266DB-3248-42FA-8F98-49C5A018764D;SKY_15
WHATSAPP;3E89803D-CB81-41C1-AF82-669C9E2E34C3;2024-09-20;HSM_0A01C14C-81A9-43D2-9566-002C3628113A;SKY_20
WHATSAPP;3E8A18A6-116A-4AB8-B40C-7139998FF514;2024-09-16;HSM_3B85379D-6EDF-45E8-AEA3-8B36DE938E6E;SKY_99
WHATSAPP;3E8A18A6-116A-4AB8-B40C-7139998FF514;2024-09-19;HSM_B1ECAE88-32CD-4B38-881E-FD16E37CE329;SKY_99
WHATSAPP;3E97FFE4-71F4-4159-84E3-83EA89327ADD;2024-09-26;HSM_58B2BFAB-E5CB-4EF0-8261-06724C6DD73F;SKY_26
WHATSAPP;3E984EEC-6A2B-4356-B28A-943F89E473CD;2024-09-04;HSM_622DAC03-7975-4FB0-B358-D6CEF8FBE057;SKY_15
WHATSAPP;3E990D6C-10EF-47FB-A731-AD9F44C99F68;2024-09-24;HSM_E465184B-43DF-4715-B54F-FFEB5ECACCA5;SKY_20
WHATSAPP;3E9ADECF-0D94-40FA-A4F2-1A88614BF90E;2024-09-10;HSM_27EB707C-AC35-4D32-A939-AA6259B37047;SKY_39
WHATSAPP;3E9ADECF-0D94-40FA-A4F2-1A88614BF90E;2024-09-30;HSM_4E61E02E-8C94-477B-A81C-4F7AD1B19C1B;SKY_26
WHATSAPP;3E9B6566-5E6F-447F-9313-B497B99CB476;2024-09-18;HSM_A5A3A428-046F-47FA-B8E2-D945DD589612;SKY_26
WHATSAPP;3EBE2485-66A1-48E3-B285-EBFDED1BBB5E;2024-09-03;HSM_D7BB750E-7DB6-40DF-8713-D4BD47928F0E;SKY_32
WHATSAPP;3EBEC8C2-0C94-466C-8F91-34A19AA69814;2024-09-16;HSM_748C56DB-334A-49B3-805E-BE153AD509A8;SKY_03
WHATSAPP;3EDC5366-2848-4D23-A2FC-900485AEA52E;2024-09-02;HSM_4472A02E-53BB-46FE-B170-113749440D01;SKY_02
WHATSAPP;3EDC5366-2848-4D23-A2FC-900485AEA52E;2024-09-24;HSM_0AD144B7-3D1C-48F6-9201-E447B355B13D;SKY_02
WHATSAPP;3EDD1344-8DD0-44FF-B64D-D8947F500E4F;2024-09-04;HSM_FC070C5F-AD85-4E05-A11D-1A9DB81A788C;SKY_14
WHATSAPP;3EDF2A0B-9A50-46E3-A0E4-9525AEED3A83;2024-09-16;HSM_B27B52DA-EAE8-45FC-8714-385720BCFC59;SKY_15
WHATSAPP;3EE4016B-FBD6-4ED4-B54D-3E5CC77F99D3;2024-09-05;HSM_D3CF9B91-6D40-4223-B44F-EB30FAE4C005;SKY_02
WHATSAPP;3EE4016B-FBD6-4ED4-B54D-3E5CC77F99D3;2024-09-24;HSM_03BCE283-FA4A-4575-9AFB-DCE25CCC9BBF;SKY_02
WHATSAPP;3EF120E9-87C2-4EE1-9D87-5305DEEFA2EB;2024-09-04;HSM_39C649B3-D214-46C8-AF3E-0985472BD332;SKY_11
WHATSAPP;3EF120E9-87C2-4EE1-9D87-5305DEEFA2EB;2024-09-18;HSM_4D9FA9A1-CA06-4781-BE48-86D5D015120A;SKY_12
WHATSAPP;3EF15DB2-55F1-4DB7-A8D2-E6A0332F07AB;2024-09-03;HSM_4B017878-44C4-496A-8774-4A174B825AA7;SKY_15
WHATSAPP;3EFB9F86-E558-47DA-B687-40339EF4CACB;2024-09-04;HSM_C179827F-0973-4FD1-8C4C-55267E46F23C;SKY_26
WHATSAPP;3EFB9F86-E558-47DA-B687-40339EF4CACB;2024-09-09;HSM_55106185-C511-4846-8041-B0ACC1E79CFB;SKY_26
WHATSAPP;3EFB9F86-E558-47DA-B687-40339EF4CACB;2024-09-13;HSM_5A399D2F-EEDD-4212-BFD0-3AF1B5DFDEE8;SKY_26
WHATSAPP;3EFB9F86-E558-47DA-B687-40339EF4CACB;2024-09-19;HSM_EC43D510-5DE0-4471-9DC5-F7D1BBF0EDC4;SKY_26
WHATSAPP;3EFB9F86-E558-47DA-B687-40339EF4CACB;2024-09-26;HSM_956DED7B-0977-494E-9FA4-E5CED837EDB4;SKY_21
WHATSAPP;3EFD300A-14D4-4F31-AA41-866A0BDC1DBE;2024-09-17;HSM_88AFCAC6-43FA-4D46-B389-69B04F0CC41D;SKY_35
WHATSAPP;3EFD300A-14D4-4F31-AA41-866A0BDC1DBE;2024-09-30;HSM_A0C5C411-3D38-492F-84F3-450B1D45E6FA;SKY_26
WHATSAPP;3F039BCF-A696-44E8-996B-AB5B04A26A68;2024-09-05;HSM_E3932ECE-CFB6-413E-BEA5-05CF917ABB2D;SKY_35
WHATSAPP;3F07ECA7-F971-4B60-9582-509BE461D61B;2024-09-04;HSM_AE21A015-15E7-4DCA-9A6F-27E145A061E2;SKY_14
WHATSAPP;3F07ECA7-F971-4B60-9582-509BE461D61B;2024-09-30;HSM_CD0DD410-7296-4606-AFC4-6090A8BABCC4;SKY_35
WHATSAPP;3F0CCF29-2A02-4A0B-9BB4-B2D988C20287;2024-09-27;HSM_AB873008-929B-4D54-9505-64DBBCD431F8;SKY_02
WHATSAPP;3F139529-8AC2-42FC-B740-92D5AF2738B2;2024-09-13;HSM_EC4DA43B-02AC-4A9C-82C6-76A46C53B9EF;SKY_36
WHATSAPP;3F15E08D-E663-41D5-837E-D8572A657F24;2024-09-04;HSM_765D4EEC-E2B7-42DC-8D81-0A931770EA63;SKY_99
WHATSAPP;3F170034-DD3A-4490-A473-57C0B6630876;2024-09-03;HSM_F62D9055-B97C-47C5-AB2F-6D5591BAE91F;SKY_15
WHATSAPP;3F1DB1A1-018B-41C9-9F5B-D33BCA988C6C;2024-09-02;HSM_75EDA303-6554-42D8-8ACE-5F7E6C3787BB;SKY_36
WHATSAPP;3F1FACA1-F4D9-492F-B25A-9329F27395AD;2024-09-23;HSM_9C8F89D8-14E1-462E-9F79-3AFF6E1951D9;SKY_02
WHATSAPP;3F1FACA1-F4D9-492F-B25A-9329F27395AD;2024-09-27;HSM_E75458F7-12F0-44FF-8B46-98ED529E0F54;SKY_02
WHATSAPP;3F1FACA1-F4D9-492F-B25A-9329F27395AD;2024-10-01;HSM_C87F02CA-6BF7-4691-85E3-3382CB8CA591;SKY_02
WHATSAPP;3F2473CA-2752-4D6E-9DC5-7CEC8C5B7ABE;2024-09-26;HSM_A21EF47B-4FDF-47D3-8355-CAC589162F67;SKY_08
WHATSAPP;3F24E1CC-F156-4D78-83C7-6D792BFEBF16;2024-09-03;HSM_9714E676-0414-4F4F-88EC-66A9019B0F1B;SKY_15
WHATSAPP;3F24E1CC-F156-4D78-83C7-6D792BFEBF16;2024-10-01;HSM_3B36323C-42F3-420A-9F89-D26874B257BA;SKY_15
WHATSAPP;3F25A08A-9D4C-40EF-B3E5-2553F7F20C5D;2024-09-26;HSM_4C4513ED-EF05-418B-875D-B6B4BBF042B5;SKY_26
WHATSAPP;3F2707E9-0F9D-48A2-B19C-60ECB8A5A9DD;2024-09-12;HSM_CC147BB1-9501-465D-B4F9-B6D7B473489B;SKY_20
WHATSAPP;3F2AA1E1-E664-4312-A0A7-422B94CE8809;2024-09-19;HSM_25A280FB-A764-4DC0-A986-CCD91226107A;SKY_39
WHATSAPP;3F2DBE26-FC5D-4721-B805-43DB628B776C;2024-09-03;HSM_61F3F4EA-E423-4853-9124-A30A5F3A4D8F;SKY_26
WHATSAPP;3F331FEC-335E-49BF-A3B9-94247D7C9E6B;2024-09-23;HSM_59F91966-EF78-44C0-BA9C-5984895C3315;SKY_15
WHATSAPP;3F3A5954-D283-4398-928C-336551223A32;2024-09-26;HSM_8425091B-5CBA-49EF-A012-9708638985A2;SKY_35
WHATSAPP;3F3EA33B-E1BC-458D-95D2-69E9E574E88C;2024-09-05;HSM_0B1B9958-4E88-4189-815A-367A3B2E1ED4;SKY_15
WHATSAPP;3F439651-2625-480B-A2E3-543064C60AE7;2024-09-02;HSM_11555DE2-7F9E-41FA-889C-A1EB4B7033F8;SKY_14
WHATSAPP;3F470AE4-4DEC-43E0-BDD1-713BDF5D7B75;2024-09-12;HSM_F5A4FD91-0B01-4CB8-ACBA-43645528ACE3;SKY_35
WHATSAPP;3F53D690-AE4F-468E-89F9-FA38CA878B33;2024-09-20;HSM_5E009539-8857-49DB-B24D-6E9650374648;SKY_36
WHATSAPP;3F5B3D2A-34B0-4CDC-9412-8FCE58BA6E1A;2024-09-20;HSM_16BD7D92-A677-4472-82E7-899230F69882;SKY_99
WHATSAPP;3F5B3D2A-34B0-4CDC-9412-8FCE58BA6E1A;2024-09-20;HSM_6E5CB44E-EFFD-4658-9D36-56B1A8538315;SKY_15
WHATSAPP;3F5B3D2A-34B0-4CDC-9412-8FCE58BA6E1A;2024-10-01;HSM_8F82FB4E-E02D-496F-96C7-E0167E868BF4;SKY_15
WHATSAPP;3F5B6BF3-29EA-4395-A76F-3469BB187461;2024-09-02;HSM_F0C4E4AE-9A7B-401E-BEE3-4EB4011BD8D7;SKY_06
WHATSAPP;3F5B7DAE-7ECF-4231-9E8B-10152DC7E062;2024-09-20;HSM_6AEC9194-10D1-4891-8BF6-1860B34DF330;SKY_15
WHATSAPP;3F5B7DAE-7ECF-4231-9E8B-10152DC7E062;2024-09-25;HSM_B944244A-ACD8-4127-950D-C3187E55920C;SKY_15
WHATSAPP;3F5B7DAE-7ECF-4231-9E8B-10152DC7E062;2024-09-30;HSM_4A6325ED-4A2C-4B16-AB4D-04F7098C4058;SKY_15
WHATSAPP;3F5BD55A-49CA-439A-A43D-DFACED6960D2;2024-09-11;HSM_F956B5EB-0030-433A-A223-C4DBF9E4F8E4;SKY_21
WHATSAPP;3F5BD55A-49CA-439A-A43D-DFACED6960D2;2024-09-26;HSM_AB4CA266-6E19-4B11-8483-97B0522B547C;SKY_21
WHATSAPP;3F6096CA-CDDB-4D1C-AC23-42738DED12AB;2024-09-05;HSM_D9CEE172-760B-4CFB-9C1B-28F65C36CE0B;SKY_35
WHATSAPP;3F6096CA-CDDB-4D1C-AC23-42738DED12AB;2024-09-24;HSM_B2C78E5C-3EA6-47EE-82F4-DC21EE00D934;SKY_19
WHATSAPP;3F630FB4-4D89-41E8-ADE5-B2A0C9114EA6;2024-09-02;HSM_033566FA-6E80-4024-86AA-FE5A329C109E;SKY_15
WHATSAPP;3F710CE3-4F1D-4584-824E-68AB1019EFCB;2024-09-03;HSM_33907DDE-0ADA-4092-B7B7-A4F04418CE28;SKY_15
WHATSAPP;3F710CE3-4F1D-4584-824E-68AB1019EFCB;2024-09-06;HSM_D65895B0-3618-4B0C-8C46-716AA2FC80CD;SKY_26
WHATSAPP;3F710CE3-4F1D-4584-824E-68AB1019EFCB;2024-09-11;HSM_6B1D6DC9-E178-44E7-8827-DD977C3D63C7;SKY_26
WHATSAPP;3F710CE3-4F1D-4584-824E-68AB1019EFCB;2024-09-18;HSM_C4252C9E-57D1-4860-B0B8-ACDCC4B53FA6;SKY_26
WHATSAPP;3F710CE3-4F1D-4584-824E-68AB1019EFCB;2024-09-25;HSM_78DC124A-A871-46EA-9A44-F588599D5475;SKY_36
WHATSAPP;3F74B5F6-239A-451B-BAEE-3EC71A11CB55;2024-10-01;HSM_5909031F-DBBB-4C64-BC0B-CE06D201FEEB;SKY_15
WHATSAPP;3F77CCCA-4CC1-449B-9622-E832855A90BB;2024-09-17;HSM_6620C43A-952E-4E01-92C3-7B4D18AF6D15;SKY_26
WHATSAPP;3F77CCCA-4CC1-449B-9622-E832855A90BB;2024-09-19;HSM_FC9A8F95-70AB-4E23-B81C-F2E1BB06B4AB;SKY_15
WHATSAPP;3F77CCCA-4CC1-449B-9622-E832855A90BB;2024-09-24;HSM_E8677613-CA00-4B1A-8CA4-50517EA1BA7F;SKY_15
WHATSAPP;3F7AD527-8D96-4FE9-9AAE-635FF147C890;2024-09-13;HSM_58C70317-39B2-4B53-8AB5-62067A9F553A;SKY_39
WHATSAPP;3F83138A-F96E-48E3-B958-37C930099CA2;2024-10-01;HSM_3CF70368-326A-472C-BDA2-DFEDFACE5442;SKY_39
WHATSAPP;3F8D88E5-2E8D-4AD0-AADC-9FC275CB0708;2024-09-24;HSM_BFBD2E31-87BC-4335-82E6-4F8F5D7155A0;SKY_20
WHATSAPP;3F8EC52C-1B0E-48F0-B84D-C17739652F85;2024-09-18;HSM_AEA73F22-A7C8-406C-BE7B-86FCA6D472D7;SKY_14
WHATSAPP;3F96FF7A-E322-404E-A201-B03D8D285E58;2024-09-03;HSM_4700597E-F59D-49B9-BE4F-7E478EE30B5A;SKY_26
WHATSAPP;3F96FF7A-E322-404E-A201-B03D8D285E58;2024-09-04;HSM_9F35F8E4-9C49-4490-B86C-21276B4849BC;SKY_21
WHATSAPP;3F974DC9-5601-41FE-9F5F-D59AFC3447A5;2024-09-03;HSM_7631DA3C-ECE7-426C-A41A-98E2872AFD9C;SKY_15
WHATSAPP;3F9E7EE0-452F-41CA-B89C-1631DD26218C;2024-09-26;HSM_13BDD87D-AAF9-4737-92A7-586D85D117C8;SKY_15
WHATSAPP;3F9E7EE0-452F-41CA-B89C-1631DD26218C;2024-09-30;HSM_A8DFFFFF-DA00-4EA7-B29A-8DEBAD938AB3;SKY_15
WHATSAPP;3FA65F8E-3906-493D-B46D-BA431774DC57;2024-09-17;HSM_13BDE553-F036-4230-8DC1-7C1B947FC38D;SKY_23
WHATSAPP;3FB93DC1-D072-49C6-95FC-AC8F1DB4E5A5;2024-09-26;HSM_023D6773-95F2-4D11-8FAA-6AE6E4815651;SKY_26
WHATSAPP;3FBCF399-32EA-465F-B63C-399A5426D787;2024-09-02;HSM_577B647F-8877-4D88-94AD-237AC8212183;SKY_15
WHATSAPP;3FC19E1E-D95B-433E-8B52-E88E3CA5AC05;2024-09-13;HSM_72CE9BE4-77A6-42C9-94B6-770826041B31;SKY_15
WHATSAPP;3FC19E1E-D95B-433E-8B52-E88E3CA5AC05;2024-09-20;HSM_FFFEF707-DFF4-4CA7-8882-D511B9E2EBC7;SKY_15
WHATSAPP;3FC35744-4804-4643-BE2F-E41DAEF95B9E;2024-09-03;HSM_5EDD6C09-D727-4178-95F1-41152AA9BEA9;SKY_15
WHATSAPP;3FC35744-4804-4643-BE2F-E41DAEF95B9E;2024-09-09;HSM_D6A1E59A-E664-4BF5-86AF-E377395C35CD;SKY_15
WHATSAPP;3FD0AC9F-4BA6-48BD-BF60-DBA45E77723F;2024-09-24;HSM_B141F88A-D0E5-4DE5-ABC7-B41524DDAF1A;SKY_14
WHATSAPP;3FD26B19-485B-481F-9345-AE1C8387C2BD;2024-09-02;HSM_E1C231F4-2EDB-4D49-9CB8-691BF50F3ABD;SKY_15
WHATSAPP;3FD2ECC2-E106-4CFE-BE94-DF444A81120B;2024-09-17;HSM_775A31FE-868B-4C70-8CA3-52983A6D57A3;SKY_26
WHATSAPP;3FD2ECC2-E106-4CFE-BE94-DF444A81120B;2024-09-23;HSM_AD46A0F8-33DC-454B-91CA-A9379D7142EE;SKY_15
WHATSAPP;3FD90F66-0571-4108-B4D9-6CE20B83B056;2024-09-02;HSM_F0E774C0-51EE-4E00-B304-FC182622D7F4;SKY_15
WHATSAPP;3FE70A34-3749-4FDD-AC2C-054914017AB1;2024-09-10;HSM_C294A3AC-84A6-4D9E-9EB3-FE8A24A3B9F9;SKY_35
WHATSAPP;3FE7A537-549F-401D-B49E-F429D34598CD;2024-09-16;HSM_6E857D95-1D94-4EA1-802E-863DD75A55F7;SKY_02
WHATSAPP;3FF2DD50-43AE-4BF9-97A2-5C8A2142540D;2024-09-03;HSM_B7655632-9DD3-40B7-A310-97292B4BDBB5;SKY_15
WHATSAPP;3FF5D601-334F-4745-8BD2-F0A996FB205E;2024-09-03;HSM_C7C0E236-0665-4AFA-A7A5-6D20F9976B91;SKY_06
WHATSAPP;400B1C6B-957F-4770-957E-127B934BCB55;2024-09-23;HSM_095BA1A5-0990-4F4B-AC8A-054B7163D52F;SKY_15
WHATSAPP;400B1C6B-957F-4770-957E-127B934BCB55;2024-09-25;HSM_FBB1AF2D-5A94-45AC-A0AF-CAAA9F5789F2;SKY_35
WHATSAPP;400B1C6B-957F-4770-957E-127B934BCB55;2024-10-01;HSM_861FDA8B-DD0F-47CC-AEE3-B908EEB3AF25;SKY_39
WHATSAPP;400B2DCC-D34F-4060-AB04-90F13229D8B8;2024-09-24;HSM_53B504D4-2002-4674-8006-7C06B893B5AB;SKY_35
WHATSAPP;400C8D3A-7614-4123-8136-35D61B1B3D77;2024-09-10;HSM_757E3F69-7163-402B-A07D-69009719FF4D;SKY_39
WHATSAPP;400CA8A7-AB17-47C4-90D1-F274E192F7DA;2024-09-23;HSM_3D457C43-2F6E-47CF-A768-211603C78652;SKY_35
WHATSAPP;40186FB5-7EC2-4A44-8CA6-ACBDAFE115D1;2024-09-06;HSM_0065F4A4-414A-430E-8E88-52C95BA59A90;SKY_35
WHATSAPP;40186FB5-7EC2-4A44-8CA6-ACBDAFE115D1;2024-09-18;HSM_CA54DD1A-E90F-49FE-9368-8E1C1C6D5359;SKY_35
WHATSAPP;40407746-56A5-4FFD-8388-EC1A7C92253F;2024-09-03;HSM_C5B30CE3-2EBE-40F4-AE4C-10F973D10093;SKY_43
WHATSAPP;40407746-56A5-4FFD-8388-EC1A7C92253F;2024-09-04;HSM_75EE73D7-C81F-4CDF-9810-1ECEA1C5F298;SKY_43
WHATSAPP;40407746-56A5-4FFD-8388-EC1A7C92253F;2024-09-05;HSM_24D69C23-EC95-41E9-A9E9-0A9D1C8803DC;SKY_43
WHATSAPP;4041301F-9CFA-4380-8F38-AA7DC5DA8059;2024-09-03;HSM_430AB20A-659C-478B-B662-E3A410E5EC40;SKY_26
WHATSAPP;4041301F-9CFA-4380-8F38-AA7DC5DA8059;2024-09-16;HSM_0BE4FB04-06F0-4C0A-B8D9-62A8A8A16B40;SKY_26
WHATSAPP;4042581E-8379-486C-9528-8BAD18CEBD5F;2024-09-16;HSM_0B233817-CEBD-4A03-A525-015DF72A9BAE;SKY_39
WHATSAPP;4042581E-8379-486C-9528-8BAD18CEBD5F;2024-09-19;HSM_4E02B7FF-75FD-4E0E-A48B-689DB20EDF59;SKY_39
WHATSAPP;4042581E-8379-486C-9528-8BAD18CEBD5F;2024-09-25;HSM_B22D232D-AFBA-4302-9064-2EFC686A8FA3;SKY_26
WHATSAPP;4042581E-8379-486C-9528-8BAD18CEBD5F;2024-10-01;HSM_EBEF5060-BA28-4BA5-8688-A9F93ACBEAB8;SKY_35
